año,mes,día,día_semana,nacimientos,fecha
2001,11,29,jue,12474,2001-11-29
2001,11,30,vie,12019,2001-11-30
2001,12,1,sab,8255,2001-12-01
2001,12,2,dom,7385,2001-12-02
2001,12,3,lun,11548,2001-12-03
2001,12,4,mar,12605,2001-12-04
2001,12,5,mier,12609,2001-12-05
2001,12,6,jue,12188,2001-12-06
2001,12,7,vie,11693,2001-12-07
2001,12,8,sab,8372,2001-12-08
2001,12,9,dom,7498,2001-12-09
2001,12,10,lun,11655,2001-12-10
2001,12,11,mar,12798,2001-12-11
2001,12,12,mier,12884,2001-12-12
2001,12,13,jue,12230,2001-12-13
2001,12,14,vie,12405,2001-12-14
2001,12,15,sab,8615,2001-12-15
2001,12,16,dom,7432,2001-12-16
2001,12,17,lun,12392,2001-12-17
2001,12,18,mar,13657,2001-12-18
2001,12,19,mier,13404,2001-12-19
2001,12,20,jue,13871,2001-12-20
2001,12,21,vie,13530,2001-12-21
2001,12,22,sab,9062,2001-12-22
2001,12,23,dom,7245,2001-12-23
2001,12,24,lun,7626,2001-12-24
2001,12,25,mar,6603,2001-12-25
2001,12,26,mier,11040,2001-12-26
2001,12,27,jue,14151,2001-12-27
2001,12,28,vie,14235,2001-12-28
2001,12,29,sab,9563,2001-12-29
2001,12,30,dom,7840,2001-12-30
2001,12,31,lun,10272,2001-12-31
2002,1,1,mar,7927,2002-01-01
2002,1,2,mier,10723,2002-01-02
2002,1,3,jue,12465,2002-01-03
2002,1,4,vie,12671,2002-01-04
2002,1,5,sab,8902,2002-01-05
2002,1,6,dom,7647,2002-01-06
2002,1,7,lun,11548,2002-01-07
2002,1,8,mar,12515,2002-01-08
2002,1,9,mier,11654,2002-01-09
2002,1,10,jue,12596,2002-01-10
2002,1,11,vie,12276,2002-01-11
2002,1,12,sab,8591,2002-01-12
2002,1,13,dom,7471,2002-01-13
2002,1,14,lun,11530,2002-01-14
2002,1,15,mar,12369,2002-01-15
2002,1,16,mier,11996,2002-01-16
2002,1,17,jue,12412,2002-01-17
2002,1,18,vie,12251,2002-01-18
2002,1,19,sab,8434,2002-01-19
2002,1,20,dom,7462,2002-01-20
2002,1,21,lun,10921,2002-01-21
2002,1,22,mar,12361,2002-01-22
2002,1,23,mier,12252,2002-01-23
2002,1,24,jue,12549,2002-01-24
2002,1,25,vie,12069,2002-01-25
2002,1,26,sab,8530,2002-01-26
2002,1,27,dom,7510,2002-01-27
2002,1,28,lun,11354,2002-01-28
2002,1,29,mar,12215,2002-01-29
2002,1,30,mier,12146,2002-01-30
2002,1,31,jue,12125,2002-01-31
2002,2,1,vie,12130,2002-02-01
2002,2,2,sab,9021,2002-02-02
2002,2,3,dom,7442,2002-02-03
2002,2,4,lun,11412,2002-02-04
2002,2,5,mar,12488,2002-02-05
2002,2,6,mier,12210,2002-02-06
2002,2,7,jue,12418,2002-02-07
2002,2,8,vie,12444,2002-02-08
2002,2,9,sab,8706,2002-02-09
2002,2,10,dom,7569,2002-02-10
2002,2,11,lun,11547,2002-02-11
2002,2,12,mar,12779,2002-02-12
2002,2,13,mier,12069,2002-02-13
2002,2,14,jue,13062,2002-02-14
2002,2,15,vie,12548,2002-02-15
2002,2,16,sab,8710,2002-02-16
2002,2,17,dom,7484,2002-02-17
2002,2,18,lun,10907,2002-02-18
2002,2,19,mar,12262,2002-02-19
2002,2,20,mier,12817,2002-02-20
2002,2,21,jue,12384,2002-02-21
2002,2,22,vie,12667,2002-02-22
2002,2,23,sab,8639,2002-02-23
2002,2,24,dom,7488,2002-02-24
2002,2,25,lun,11547,2002-02-25
2002,2,26,mar,12487,2002-02-26
2002,2,27,mier,12303,2002-02-27
2002,2,28,jue,12370,2002-02-28
2002,3,1,vie,12388,2002-03-01
2002,3,2,sab,8507,2002-03-02
2002,3,3,dom,7624,2002-03-03
2002,3,4,lun,11661,2002-03-04
2002,3,5,mar,12678,2002-03-05
2002,3,6,mier,12372,2002-03-06
2002,3,7,jue,12525,2002-03-07
2002,3,8,vie,12244,2002-03-08
2002,3,9,sab,8606,2002-03-09
2002,3,10,dom,7633,2002-03-10
2002,3,11,lun,11197,2002-03-11
2002,3,12,mar,12667,2002-03-12
2002,3,13,mier,12031,2002-03-13
2002,3,14,jue,12583,2002-03-14
2002,3,15,vie,12472,2002-03-15
2002,3,16,sab,8696,2002-03-16
2002,3,17,dom,7680,2002-03-17
2002,3,18,lun,11621,2002-03-18
2002,3,19,mar,12674,2002-03-19
2002,3,20,mier,12577,2002-03-20
2002,3,21,jue,12502,2002-03-21
2002,3,22,vie,12252,2002-03-22
2002,3,23,sab,8569,2002-03-23
2002,3,24,dom,7419,2002-03-24
2002,3,25,lun,11507,2002-03-25
2002,3,26,mar,12840,2002-03-26
2002,3,27,mier,12568,2002-03-27
2002,3,28,jue,12454,2002-03-28
2002,3,29,vie,11449,2002-03-29
2002,3,30,sab,8270,2002-03-30
2002,3,31,dom,7083,2002-03-31
2002,4,1,lun,10264,2002-04-01
2002,4,2,mar,12884,2002-04-02
2002,4,3,mier,12372,2002-04-03
2002,4,4,jue,12262,2002-04-04
2002,4,5,vie,12006,2002-04-05
2002,4,6,sab,8301,2002-04-06
2002,4,7,dom,7109,2002-04-07
2002,4,8,lun,11706,2002-04-08
2002,4,9,mar,12741,2002-04-09
2002,4,10,mier,12418,2002-04-10
2002,4,11,jue,12236,2002-04-11
2002,4,12,vie,12272,2002-04-12
2002,4,13,sab,8448,2002-04-13
2002,4,14,dom,7578,2002-04-14
2002,4,15,lun,11412,2002-04-15
2002,4,16,mar,12847,2002-04-16
2002,4,17,mier,12575,2002-04-17
2002,4,18,jue,12490,2002-04-18
2002,4,19,vie,12297,2002-04-19
2002,4,20,sab,8224,2002-04-20
2002,4,21,dom,7298,2002-04-21
2002,4,22,lun,11576,2002-04-22
2002,4,23,mar,12457,2002-04-23
2002,4,24,mier,12297,2002-04-24
2002,4,25,jue,12469,2002-04-25
2002,4,26,vie,11917,2002-04-26
2002,4,27,sab,8243,2002-04-27
2002,4,28,dom,7502,2002-04-28
2002,4,29,lun,11422,2002-04-29
2002,4,30,mar,12666,2002-04-30
2002,5,1,mier,12297,2002-05-01
2002,5,2,jue,12405,2002-05-02
2002,5,3,vie,12130,2002-05-03
2002,5,4,sab,8215,2002-05-04
2002,5,5,dom,7447,2002-05-05
2002,5,6,lun,11362,2002-05-06
2002,5,7,mar,12505,2002-05-07
2002,5,8,mier,12334,2002-05-08
2002,5,9,jue,12219,2002-05-09
2002,5,10,vie,12329,2002-05-10
2002,5,11,sab,8329,2002-05-11
2002,5,12,dom,7487,2002-05-12
2002,5,13,lun,11404,2002-05-13
2002,5,14,mar,12909,2002-05-14
2002,5,15,mier,12705,2002-05-15
2002,5,16,jue,12609,2002-05-16
2002,5,17,vie,12218,2002-05-17
2002,5,18,sab,8528,2002-05-18
2002,5,19,dom,7470,2002-05-19
2002,5,20,lun,11788,2002-05-20
2002,5,21,mar,12916,2002-05-21
2002,5,22,mier,12670,2002-05-22
2002,5,23,jue,13123,2002-05-23
2002,5,24,vie,12775,2002-05-24
2002,5,25,sab,8515,2002-05-25
2002,5,26,dom,7282,2002-05-26
2002,5,27,lun,7765,2002-05-27
2002,5,28,mar,12148,2002-05-28
2002,5,29,mier,13436,2002-05-29
2002,5,30,jue,12963,2002-05-30
2002,5,31,vie,12568,2002-05-31
2002,6,1,sab,8547,2002-06-01
2002,6,2,dom,7662,2002-06-02
2002,6,3,lun,11433,2002-06-03
2002,6,4,mar,12616,2002-06-04
2002,6,5,mier,12663,2002-06-05
2002,6,6,jue,12745,2002-06-06
2002,6,7,vie,12280,2002-06-07
2002,6,8,sab,8524,2002-06-08
2002,6,9,dom,7485,2002-06-09
2002,6,10,lun,11863,2002-06-10
2002,6,11,mar,12713,2002-06-11
2002,6,12,mier,12758,2002-06-12
2002,6,13,jue,12457,2002-06-13
2002,6,14,vie,12562,2002-06-14
2002,6,15,sab,8708,2002-06-15
2002,6,16,dom,7685,2002-06-16
2002,6,17,lun,11738,2002-06-17
2002,6,18,mar,13139,2002-06-18
2002,6,19,mier,12598,2002-06-19
2002,6,20,jue,12847,2002-06-20
2002,6,21,vie,12377,2002-06-21
2002,6,22,sab,8676,2002-06-22
2002,6,23,dom,7661,2002-06-23
2002,6,24,lun,11972,2002-06-24
2002,6,25,mar,13425,2002-06-25
2002,6,26,mier,13167,2002-06-26
2002,6,27,jue,13310,2002-06-27
2002,6,28,vie,12996,2002-06-28
2002,6,29,sab,8994,2002-06-29
2002,6,30,dom,7831,2002-06-30
2002,7,1,lun,12584,2002-07-01
2002,7,2,mar,14187,2002-07-02
2002,7,3,mier,13626,2002-07-03
2002,7,4,jue,9481,2002-07-04
2002,7,5,vie,11326,2002-07-05
2002,7,6,sab,8816,2002-07-06
2002,7,7,dom,8080,2002-07-07
2002,7,8,lun,12253,2002-07-08
2002,7,9,mar,13814,2002-07-09
2002,7,10,mier,13264,2002-07-10
2002,7,11,jue,13215,2002-07-11
2002,7,12,vie,12760,2002-07-12
2002,7,13,sab,8896,2002-07-13
2002,7,14,dom,7884,2002-07-14
2002,7,15,lun,12370,2002-07-15
2002,7,16,mar,13606,2002-07-16
2002,7,17,mier,13396,2002-07-17
2002,7,18,jue,13395,2002-07-18
2002,7,19,vie,12900,2002-07-19
2002,7,20,sab,8799,2002-07-20
2002,7,21,dom,7954,2002-07-21
2002,7,22,lun,12194,2002-07-22
2002,7,23,mar,13630,2002-07-23
2002,7,24,mier,13231,2002-07-24
2002,7,25,jue,13345,2002-07-25
2002,7,26,vie,12914,2002-07-26
2002,7,27,sab,9073,2002-07-27
2002,7,28,dom,7915,2002-07-28
2002,7,29,lun,12148,2002-07-29
2002,7,30,mar,13593,2002-07-30
2002,7,31,mier,13311,2002-07-31
2002,8,1,jue,13267,2002-08-01
2002,8,2,vie,13127,2002-08-02
2002,8,3,sab,8963,2002-08-03
2002,8,4,dom,7833,2002-08-04
2002,8,5,lun,12191,2002-08-05
2002,8,6,mar,13407,2002-08-06
2002,8,7,mier,13035,2002-08-07
2002,8,8,jue,13420,2002-08-08
2002,8,9,vie,12893,2002-08-09
2002,8,10,sab,9078,2002-08-10
2002,8,11,dom,7970,2002-08-11
2002,8,12,lun,12311,2002-08-12
2002,8,13,mar,13603,2002-08-13
2002,8,14,mier,13302,2002-08-14
2002,8,15,jue,13551,2002-08-15
2002,8,16,vie,13132,2002-08-16
2002,8,17,sab,9298,2002-08-17
2002,8,18,dom,7925,2002-08-18
2002,8,19,lun,12299,2002-08-19
2002,8,20,mar,13820,2002-08-20
2002,8,21,mier,13356,2002-08-21
2002,8,22,jue,13232,2002-08-22
2002,8,23,vie,13133,2002-08-23
2002,8,24,sab,9086,2002-08-24
2002,8,25,dom,7961,2002-08-25
2002,8,26,lun,12182,2002-08-26
2002,8,27,mar,13788,2002-08-27
2002,8,28,mier,13398,2002-08-28
2002,8,29,jue,13426,2002-08-29
2002,8,30,vie,13300,2002-08-30
2002,8,31,sab,9122,2002-08-31
2002,9,1,dom,7947,2002-09-01
2002,9,2,lun,8297,2002-09-02
2002,9,3,mar,12613,2002-09-03
2002,9,4,mier,13969,2002-09-04
2002,9,5,jue,14021,2002-09-05
2002,9,6,vie,13680,2002-09-06
2002,9,7,sab,9354,2002-09-07
2002,9,8,dom,8077,2002-09-08
2002,9,9,lun,12875,2002-09-09
2002,9,10,mar,13940,2002-09-10
2002,9,11,mier,12655,2002-09-11
2002,9,12,jue,14247,2002-09-12
2002,9,13,vie,13028,2002-09-13
2002,9,14,sab,9388,2002-09-14
2002,9,15,dom,8433,2002-09-15
2002,9,16,lun,12793,2002-09-16
2002,9,17,mar,14241,2002-09-17
2002,9,18,mier,13953,2002-09-18
2002,9,19,jue,13899,2002-09-19
2002,9,20,vie,13721,2002-09-20
2002,9,21,sab,9613,2002-09-21
2002,9,22,dom,8222,2002-09-22
2002,9,23,lun,12795,2002-09-23
2002,9,24,mar,14205,2002-09-24
2002,9,25,mier,13518,2002-09-25
2002,9,26,jue,13469,2002-09-26
2002,9,27,vie,13298,2002-09-27
2002,9,28,sab,9250,2002-09-28
2002,9,29,dom,7968,2002-09-29
2002,9,30,lun,12232,2002-09-30
2002,10,1,mar,13625,2002-10-01
2002,10,2,mier,13512,2002-10-02
2002,10,3,jue,13044,2002-10-03
2002,10,4,vie,12814,2002-10-04
2002,10,5,sab,8922,2002-10-05
2002,10,6,dom,7801,2002-10-06
2002,10,7,lun,11970,2002-10-07
2002,10,8,mar,13066,2002-10-08
2002,10,9,mier,12658,2002-10-09
2002,10,10,jue,12684,2002-10-10
2002,10,11,vie,12467,2002-10-11
2002,10,12,sab,8451,2002-10-12
2002,10,13,dom,7416,2002-10-13
2002,10,14,lun,11559,2002-10-14
2002,10,15,mar,12788,2002-10-15
2002,10,16,mier,12642,2002-10-16
2002,10,17,jue,12507,2002-10-17
2002,10,18,vie,12197,2002-10-18
2002,10,19,sab,8534,2002-10-19
2002,10,20,dom,7405,2002-10-20
2002,10,21,lun,11690,2002-10-21
2002,10,22,mar,13214,2002-10-22
2002,10,23,mier,12656,2002-10-23
2002,10,24,jue,12679,2002-10-24
2002,10,25,vie,12523,2002-10-25
2002,10,26,sab,8414,2002-10-26
2002,10,27,dom,7690,2002-10-27
2002,10,28,lun,11853,2002-10-28
2002,10,29,mar,12833,2002-10-29
2002,10,30,mier,12274,2002-10-30
2002,10,31,jue,10850,2002-10-31
2002,11,1,vie,12591,2002-11-01
2002,11,2,sab,8561,2002-11-02
2002,11,3,dom,7502,2002-11-03
2002,11,4,lun,11761,2002-11-04
2002,11,5,mar,12906,2002-11-05
2002,11,6,mier,12602,2002-11-06
2002,11,7,jue,12653,2002-11-07
2002,11,8,vie,12472,2002-11-08
2002,11,9,sab,8615,2002-11-09
2002,11,10,dom,7691,2002-11-10
2002,11,11,lun,11509,2002-11-11
2002,11,12,mar,12725,2002-11-12
2002,11,13,mier,12097,2002-11-13
2002,11,14,jue,12485,2002-11-14
2002,11,15,vie,12273,2002-11-15
2002,11,16,sab,8295,2002-11-16
2002,11,17,dom,7353,2002-11-17
2002,11,18,lun,11790,2002-11-18
2002,11,19,mar,12716,2002-11-19
2002,11,20,mier,12574,2002-11-20
2002,11,21,jue,12716,2002-11-21
2002,11,22,vie,12978,2002-11-22
2002,11,23,sab,8581,2002-11-23
2002,11,24,dom,7650,2002-11-24
2002,11,25,lun,12470,2002-11-25
2002,11,26,mar,13377,2002-11-26
2002,11,27,mier,11544,2002-11-27
2002,11,28,jue,7392,2002-11-28
2002,11,29,vie,9341,2002-11-29
2002,11,30,sab,8159,2002-11-30
2002,12,1,dom,7402,2002-12-01
2002,12,2,lun,11929,2002-12-02
2002,12,3,mar,13314,2002-12-03
2002,12,4,mier,12684,2002-12-04
2002,12,5,jue,12596,2002-12-05
2002,12,6,vie,11775,2002-12-06
2002,12,7,sab,8513,2002-12-07
2002,12,8,dom,7339,2002-12-08
2002,12,9,lun,11547,2002-12-09
2002,12,10,mar,12867,2002-12-10
2002,12,11,mier,12632,2002-12-11
2002,12,12,jue,12850,2002-12-12
2002,12,13,vie,11600,2002-12-13
2002,12,14,sab,8420,2002-12-14
2002,12,15,dom,7516,2002-12-15
2002,12,16,lun,12344,2002-12-16
2002,12,17,mar,13454,2002-12-17
2002,12,18,mier,13580,2002-12-18
2002,12,19,jue,13665,2002-12-19
2002,12,20,vie,14015,2002-12-20
2002,12,21,sab,9092,2002-12-21
2002,12,22,dom,7607,2002-12-22
2002,12,23,lun,11396,2002-12-23
2002,12,24,mar,9131,2002-12-24
2002,12,25,mier,6774,2002-12-25
2002,12,26,jue,11242,2002-12-26
2002,12,27,vie,13650,2002-12-27
2002,12,28,sab,9114,2002-12-28
2002,12,29,dom,8035,2002-12-29
2002,12,30,lun,13158,2002-12-30
2002,12,31,mar,12582,2002-12-31
2003,1,1,mier,7908,2003-01-01
2003,1,2,jue,11124,2003-01-02
2003,1,3,vie,12252,2003-01-03
2003,1,4,sab,8519,2003-01-04
2003,1,5,dom,7495,2003-01-05
2003,1,6,lun,11364,2003-01-06
2003,1,7,mar,12657,2003-01-07
2003,1,8,mier,12167,2003-01-08
2003,1,9,jue,12081,2003-01-09
2003,1,10,vie,12517,2003-01-10
2003,1,11,sab,8471,2003-01-11
2003,1,12,dom,7297,2003-01-12
2003,1,13,lun,11197,2003-01-13
2003,1,14,mar,12918,2003-01-14
2003,1,15,mier,12140,2003-01-15
2003,1,16,jue,12136,2003-01-16
2003,1,17,vie,12110,2003-01-17
2003,1,18,sab,8431,2003-01-18
2003,1,19,dom,7498,2003-01-19
2003,1,20,lun,11045,2003-01-20
2003,1,21,mar,12288,2003-01-21
2003,1,22,mier,12097,2003-01-22
2003,1,23,jue,12185,2003-01-23
2003,1,24,vie,12107,2003-01-24
2003,1,25,sab,8379,2003-01-25
2003,1,26,dom,7389,2003-01-26
2003,1,27,lun,11418,2003-01-27
2003,1,28,mar,12595,2003-01-28
2003,1,29,mier,12100,2003-01-29
2003,1,30,jue,12289,2003-01-30
2003,1,31,vie,11989,2003-01-31
2003,2,1,sab,8667,2003-02-01
2003,2,2,dom,7685,2003-02-02
2003,2,3,lun,11498,2003-02-03
2003,2,4,mar,12566,2003-02-04
2003,2,5,mier,12011,2003-02-05
2003,2,6,jue,12352,2003-02-06
2003,2,7,vie,12381,2003-02-07
2003,2,8,sab,8573,2003-02-08
2003,2,9,dom,7482,2003-02-09
2003,2,10,lun,11996,2003-02-10
2003,2,11,mar,12961,2003-02-11
2003,2,12,mier,12595,2003-02-12
2003,2,13,jue,12340,2003-02-13
2003,2,14,vie,13051,2003-02-14
2003,2,15,sab,8850,2003-02-15
2003,2,16,dom,7669,2003-02-16
2003,2,17,lun,10707,2003-02-17
2003,2,18,mar,12637,2003-02-18
2003,2,19,mier,12626,2003-02-19
2003,2,20,jue,12545,2003-02-20
2003,2,21,vie,12689,2003-02-21
2003,2,22,sab,8883,2003-02-22
2003,2,23,dom,7723,2003-02-23
2003,2,24,lun,11874,2003-02-24
2003,2,25,mar,12882,2003-02-25
2003,2,26,mier,12356,2003-02-26
2003,2,27,jue,12657,2003-02-27
2003,2,28,vie,12533,2003-02-28
2003,3,1,sab,8587,2003-03-01
2003,3,2,dom,7545,2003-03-02
2003,3,3,lun,12774,2003-03-03
2003,3,4,mar,12871,2003-03-04
2003,3,5,mier,12483,2003-03-05
2003,3,6,jue,12604,2003-03-06
2003,3,7,vie,12503,2003-03-07
2003,3,8,sab,8649,2003-03-08
2003,3,9,dom,7387,2003-03-09
2003,3,10,lun,11671,2003-03-10
2003,3,11,mar,12935,2003-03-11
2003,3,12,mier,12520,2003-03-12
2003,3,13,jue,12333,2003-03-13
2003,3,14,vie,12770,2003-03-14
2003,3,15,sab,8601,2003-03-15
2003,3,16,dom,7472,2003-03-16
2003,3,17,lun,11990,2003-03-17
2003,3,18,mar,12960,2003-03-18
2003,3,19,mier,12587,2003-03-19
2003,3,20,jue,12755,2003-03-20
2003,3,21,vie,12653,2003-03-21
2003,3,22,sab,8488,2003-03-22
2003,3,23,dom,7420,2003-03-23
2003,3,24,lun,11654,2003-03-24
2003,3,25,mar,13054,2003-03-25
2003,3,26,mier,12549,2003-03-26
2003,3,27,jue,12601,2003-03-27
2003,3,28,vie,12493,2003-03-28
2003,3,29,sab,8691,2003-03-29
2003,3,30,dom,7493,2003-03-30
2003,3,31,lun,11481,2003-03-31
2003,4,1,mar,12000,2003-04-01
2003,4,2,mier,12994,2003-04-02
2003,4,3,jue,12599,2003-04-03
2003,4,4,vie,12669,2003-04-04
2003,4,5,sab,8440,2003-04-05
2003,4,6,dom,7265,2003-04-06
2003,4,7,lun,11750,2003-04-07
2003,4,8,mar,13020,2003-04-08
2003,4,9,mier,12397,2003-04-09
2003,4,10,jue,12689,2003-04-10
2003,4,11,vie,12397,2003-04-11
2003,4,12,sab,8517,2003-04-12
2003,4,13,dom,7234,2003-04-13
2003,4,14,lun,11800,2003-04-14
2003,4,15,mar,13055,2003-04-15
2003,4,16,mier,12947,2003-04-16
2003,4,17,jue,12926,2003-04-17
2003,4,18,vie,11680,2003-04-18
2003,4,19,sab,8155,2003-04-19
2003,4,20,dom,7155,2003-04-20
2003,4,21,lun,11465,2003-04-21
2003,4,22,mar,12696,2003-04-22
2003,4,23,mier,12616,2003-04-23
2003,4,24,jue,12530,2003-04-24
2003,4,25,vie,12255,2003-04-25
2003,4,26,sab,8343,2003-04-26
2003,4,27,dom,7453,2003-04-27
2003,4,28,lun,11666,2003-04-28
2003,4,29,mar,12672,2003-04-29
2003,4,30,mier,12306,2003-04-30
2003,5,1,jue,12727,2003-05-01
2003,5,2,vie,12549,2003-05-02
2003,5,3,sab,8488,2003-05-03
2003,5,4,dom,7551,2003-05-04
2003,5,5,lun,12001,2003-05-05
2003,5,6,mar,13165,2003-05-06
2003,5,7,mier,12667,2003-05-07
2003,5,8,jue,12902,2003-05-08
2003,5,9,vie,12710,2003-05-09
2003,5,10,sab,8706,2003-05-10
2003,5,11,dom,7576,2003-05-11
2003,5,12,lun,12118,2003-05-12
2003,5,13,mar,12685,2003-05-13
2003,5,14,mier,12833,2003-05-14
2003,5,15,jue,13074,2003-05-15
2003,5,16,vie,12840,2003-05-16
2003,5,17,sab,8687,2003-05-17
2003,5,18,dom,7606,2003-05-18
2003,5,19,lun,12035,2003-05-19
2003,5,20,mar,13239,2003-05-20
2003,5,21,mier,13380,2003-05-21
2003,5,22,jue,13393,2003-05-22
2003,5,23,vie,13176,2003-05-23
2003,5,24,sab,8769,2003-05-24
2003,5,25,dom,7690,2003-05-25
2003,5,26,lun,7933,2003-05-26
2003,5,27,mar,12390,2003-05-27
2003,5,28,mier,13854,2003-05-28
2003,5,29,jue,13497,2003-05-29
2003,5,30,vie,13224,2003-05-30
2003,5,31,sab,8850,2003-05-31
2003,6,1,dom,7650,2003-06-01
2003,6,2,lun,12041,2003-06-02
2003,6,3,mar,13090,2003-06-03
2003,6,4,mier,12853,2003-06-04
2003,6,5,jue,12850,2003-06-05
2003,6,6,vie,12869,2003-06-06
2003,6,7,sab,8670,2003-06-07
2003,6,8,dom,7606,2003-06-08
2003,6,9,lun,11917,2003-06-09
2003,6,10,mar,13326,2003-06-10
2003,6,11,mier,13154,2003-06-11
2003,6,12,jue,13092,2003-06-12
2003,6,13,vie,12013,2003-06-13
2003,6,14,sab,8696,2003-06-14
2003,6,15,dom,7680,2003-06-15
2003,6,16,lun,12388,2003-06-16
2003,6,17,mar,13443,2003-06-17
2003,6,18,mier,13082,2003-06-18
2003,6,19,jue,12975,2003-06-19
2003,6,20,vie,12693,2003-06-20
2003,6,21,sab,8734,2003-06-21
2003,6,22,dom,7742,2003-06-22
2003,6,23,lun,12236,2003-06-23
2003,6,24,mar,13578,2003-06-24
2003,6,25,mier,13468,2003-06-25
2003,6,26,jue,13330,2003-06-26
2003,6,27,vie,12862,2003-06-27
2003,6,28,sab,8862,2003-06-28
2003,6,29,dom,7723,2003-06-29
2003,6,30,lun,12261,2003-06-30
2003,7,1,mar,13930,2003-07-01
2003,7,2,mier,13823,2003-07-02
2003,7,3,jue,13487,2003-07-03
2003,7,4,vie,9504,2003-07-04
2003,7,5,sab,8269,2003-07-05
2003,7,6,dom,7871,2003-07-06
2003,7,7,lun,12630,2003-07-07
2003,7,8,mar,13906,2003-07-08
2003,7,9,mier,13508,2003-07-09
2003,7,10,jue,13600,2003-07-10
2003,7,11,vie,13096,2003-07-11
2003,7,12,sab,8908,2003-07-12
2003,7,13,dom,7946,2003-07-13
2003,7,14,lun,12281,2003-07-14
2003,7,15,mar,13711,2003-07-15
2003,7,16,mier,13480,2003-07-16
2003,7,17,jue,13729,2003-07-17
2003,7,18,vie,13225,2003-07-18
2003,7,19,sab,8926,2003-07-19
2003,7,20,dom,8058,2003-07-20
2003,7,21,lun,12419,2003-07-21
2003,7,22,mar,13775,2003-07-22
2003,7,23,mier,13539,2003-07-23
2003,7,24,jue,13569,2003-07-24
2003,7,25,vie,12977,2003-07-25
2003,7,26,sab,8978,2003-07-26
2003,7,27,dom,7830,2003-07-27
2003,7,28,lun,12434,2003-07-28
2003,7,29,mar,13825,2003-07-29
2003,7,30,mier,13557,2003-07-30
2003,7,31,jue,13445,2003-07-31
2003,8,1,vie,13242,2003-08-01
2003,8,2,sab,8882,2003-08-02
2003,8,3,dom,7838,2003-08-03
2003,8,4,lun,12233,2003-08-04
2003,8,5,mar,13735,2003-08-05
2003,8,6,mier,13363,2003-08-06
2003,8,7,jue,13539,2003-08-07
2003,8,8,vie,13352,2003-08-08
2003,8,9,sab,9226,2003-08-09
2003,8,10,dom,7954,2003-08-10
2003,8,11,lun,12282,2003-08-11
2003,8,12,mar,13995,2003-08-12
2003,8,13,mier,13202,2003-08-13
2003,8,14,jue,13391,2003-08-14
2003,8,15,vie,13206,2003-08-15
2003,8,16,sab,9316,2003-08-16
2003,8,17,dom,8181,2003-08-17
2003,8,18,lun,12437,2003-08-18
2003,8,19,mar,13831,2003-08-19
2003,8,20,mier,13464,2003-08-20
2003,8,21,jue,13528,2003-08-21
2003,8,22,vie,13478,2003-08-22
2003,8,23,sab,9240,2003-08-23
2003,8,24,dom,7936,2003-08-24
2003,8,25,lun,12631,2003-08-25
2003,8,26,mar,14008,2003-08-26
2003,8,27,mier,13854,2003-08-27
2003,8,28,jue,14099,2003-08-28
2003,8,29,vie,13769,2003-08-29
2003,8,30,sab,9344,2003-08-30
2003,8,31,dom,7865,2003-08-31
2003,9,1,lun,8164,2003-09-01
2003,9,2,mar,12684,2003-09-02
2003,9,3,mier,14427,2003-09-03
2003,9,4,jue,14161,2003-09-04
2003,9,5,vie,13897,2003-09-05
2003,9,6,sab,9400,2003-09-06
2003,9,7,dom,8188,2003-09-07
2003,9,8,lun,12701,2003-09-08
2003,9,9,mar,13869,2003-09-09
2003,9,10,mier,14180,2003-09-10
2003,9,11,jue,13196,2003-09-11
2003,9,12,vie,13848,2003-09-12
2003,9,13,sab,9574,2003-09-13
2003,9,14,dom,8500,2003-09-14
2003,9,15,lun,13068,2003-09-15
2003,9,16,mar,14399,2003-09-16
2003,9,17,mier,14018,2003-09-17
2003,9,18,jue,14066,2003-09-18
2003,9,19,vie,13560,2003-09-19
2003,9,20,sab,9688,2003-09-20
2003,9,21,dom,8500,2003-09-21
2003,9,22,lun,12987,2003-09-22
2003,9,23,mar,14376,2003-09-23
2003,9,24,mier,13841,2003-09-24
2003,9,25,jue,13865,2003-09-25
2003,9,26,vie,13846,2003-09-26
2003,9,27,sab,9177,2003-09-27
2003,9,28,dom,8206,2003-09-28
2003,9,29,lun,12522,2003-09-29
2003,9,30,mar,13413,2003-09-30
2003,10,1,mier,13398,2003-10-01
2003,10,2,jue,13638,2003-10-02
2003,10,3,vie,13284,2003-10-03
2003,10,4,sab,8983,2003-10-04
2003,10,5,dom,7744,2003-10-05
2003,10,6,lun,12104,2003-10-06
2003,10,7,mar,13523,2003-10-07
2003,10,8,mier,13509,2003-10-08
2003,10,9,jue,13285,2003-10-09
2003,10,10,vie,13306,2003-10-10
2003,10,11,sab,8721,2003-10-11
2003,10,12,dom,7816,2003-10-12
2003,10,13,lun,11455,2003-10-13
2003,10,14,mar,13274,2003-10-14
2003,10,15,mier,12949,2003-10-15
2003,10,16,jue,12711,2003-10-16
2003,10,17,vie,12676,2003-10-17
2003,10,18,sab,8564,2003-10-18
2003,10,19,dom,7561,2003-10-19
2003,10,20,lun,12073,2003-10-20
2003,10,21,mar,13300,2003-10-21
2003,10,22,mier,13054,2003-10-22
2003,10,23,jue,12817,2003-10-23
2003,10,24,vie,12566,2003-10-24
2003,10,25,sab,8568,2003-10-25
2003,10,26,dom,7818,2003-10-26
2003,10,27,lun,11956,2003-10-27
